f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,label
0.27832237,-0.44435691,0.37122674,0.99054890,-0.41861091,-0.20873428,-0.27144456,-0.37580693,1.27658796,0.98678967,-1.17300003,-1.17562994,-0.21639146,-1.20402787,0.35727929,-1.06892518,0.06711979,-1.47834016,-0.55021095,0.53157217,-0.04788318,1.43480846,1.12231139,-0.42278766,-1.36354038,1.03687890,1.23370293,0.96188218,-1.11615018,1.49374540,-0.72424734,0.67261474,1.22410463,-0.79293866,1.22477566,-0.57155526,1.42923967,-0.65621994,1.36030747,-1.33936605,0.62781604,0.09633340,-0.06636877,-0.82951706,0.61678737,-0.92757153,0.15852539,-0.74026391,1.36686414,-1.41410642,-0.90081516,-0.77306818,1.00000000
1.16180371,0.17993055,-0.25779652,-0.80180927,-0.02595273,1.11739657,0.63619026,0.23988594,-1.23299047,0.58197633,-1.00075715,0.85910216,-0.74982972,-0.24885382,-0.44858939,1.07644174,-1.12036662,0.19693465,-1.07381517,0.61438751,1.21523438,-0.19617704,-0.03572322,1.28226851,0.06297417,-0.03720469,0.23498731,0.56768921,-1.17934987,0.96333158,-0.19348492,-1.28295447,0.85854801,-0.36915008,-1.19889751,0.40133712,1.14039406,1.16326053,1.37299042,1.10311638,-1.49357724,-0.35927650,0.95562774,-0.40124098,0.30464552,0.31895084,-0.40492409,1.21342178,0.00968504,-0.10564738,1.49254124,-0.01949891,0.00000000
-0.19788669,-0.34718920,-0.96480524,0.03920827,0.94205021,0.83058098,0.86574530,0.62407135,-0.73734651,1.08625226,1.18033040,-0.91754191,-1.10863309,1.42681491,1.10497189,1.17970844,1.15912915,0.12506047,0.43920521,0.13608856,-1.34638095,0.73650926,0.01599610,0.44312722,0.00791941,-0.02456603,-0.98463267,-0.66385885,-1.02344192,-0.91300111,1.41893214,-1.04065966,-0.69218873,0.27176897,0.33053573,-1.03807761,0.88115228,0.85560860,-0.78804689,-0.63400109,1.31396360,0.97701434,0.59339110,-1.25330034,-0.24520776,0.17790562,-0.93776614,-0.15532025,0.30307763,-0.51786996,0.84283446,1.02134874,1.00000000
-0.52816955,0.61522339,-0.52917159,1.01597146,-1.18927030,1.01318730,-1.04174870,-1.25121854,0.42532621,-0.08418790,1.22367180,-0.41043241,-0.63854321,0.00220472,-0.13216144,-0.46671586,0.58122390,0.77868550,1.05895191,1.41856981,-0.70003142,0.64828045,-0.31722529,0.53124592,-0.07205493,1.48131931,0.68670641,1.35747390,1.00490865,1.20870303,0.94325759,-0.12252261,-0.74463464,-0.38903947,-1.43929130,0.07197950,0.01517340,0.07575139,1.42209367,1.23436201,-1.01486167,-0.39335244,-0.22813146,-0.41840125,0.89548789,0.07211301,0.21629945,1.05904068,0.91778446,-1.10336543,0.64174375,-0.19369161,1.00000000
-0.04307924,-0.95054334,-0.61605329,-1.34994354,-0.03825132,-0.43368996,-0.74546088,0.58401519,0.80845616,-0.76563144,-1.35165769,1.04625810,-1.47012078,1.31133748,0.38285962,-0.53446009,-0.76056627,-1.47298301,-0.79358575,-1.08681510,0.33649866,-1.00036323,0.08588951,0.27034927,-0.60587490,-1.39480515,-1.38823836,-1.42095800,0.71737400,-0.54597089,0.88890056,-0.20480153,-0.14100570,0.03864781,0.63909437,-0.67949140,-1.13523795,0.16817201,-0.51906713,-0.17252606,0.44084013,-0.01762278,0.36083645,0.13260001,0.71938912,0.61780985,0.10256968,0.53670906,1.12067881,-0.20318614,-0.26171078,0.79273686,0.00000000
1.01511472,0.22753858,0.24766151,-1.28697966,1.17633605,-1.40765069,0.74518907,0.77638243,1.35933326,-1.33759677,0.29057058,-0.21647829,-0.50810114,-1.22904432,0.18796236,-0.06287782,-1.18633663,0.33746852,0.71385936,0.80183490,1.21611956,-0.27158777,1.35921831,1.09628822,-0.61049529,-1.02215089,-0.19383181,-0.29430388,0.22715792,0.25015870,0.74996095,0.02966984,-1.18553208,1.07487401,-0.57070625,1.41389238,-1.14641967,1.37475352,-1.22696458,-0.80689159,-1.36026017,0.61533944,1.05089621,-0.19778675,1.28556623,0.27089722,0.39002141,1.03625761,-0.60959938,-0.43720284,1.21785576,1.20289049,0.00000000
1.15328119,-0.22209436,1.42944833,1.20551495,-1.11788389,0.97117286,-0.27048457,1.47240407,-0.08315711,0.16150825,0.08932475,-0.53478891,-1.27493373,1.18695369,0.90802744,-1.08141966,0.83030481,0.37754000,-0.27256864,-0.73793655,1.07918635,0.60056478,0.14321973,0.32870560,-1.22680145,-0.07824072,-0.91889912,-0.87484896,0.48391189,1.23376846,-0.28873017,-0.87675218,0.44624081,1.11356114,0.74495640,1.10627169,0.10966401,0.75562873,-1.07980632,-0.45517615,-0.33135251,0.03388724,1.28722908,1.12288968,-1.09642352,-0.98163104,-0.42707835,-0.62776840,0.34431286,1.20832814,1.38687463,0.46080886,0.00000000
-1.01690923,-0.08025752,1.01447760,0.07560660,-0.87501916,0.07406524,0.16524780,0.72737269,-0.84035103,-0.39506885,-0.40791759,1.37831879,-0.16816512,0.76528190,0.75243414,-0.70336745,0.21560907,1.18290868,-0.07440684,1.33535252,-0.85662531,-1.27752268,1.17436162,1.04304359,1.47776963,0.53818046,1.31006378,0.98084708,1.03327900,0.20742471,-0.35290621,1.30367422,-0.20364847,0.11645810,-0.16165708,0.19445494,-0.08848476,-1.35609732,1.14614456,-0.16681854,0.26683095,-1.08243659,-1.48983646,-0.76412972,0.61375810,-1.20241641,1.22666232,-0.85493229,-0.88621916,-0.95547612,-1.45805486,0.81541641,0.00000000
-0.75065535,0.56316319,1.12510359,0.34248811,-0.93540005,-0.64416601,-0.07221991,1.36303785,-0.75794588,0.69493771,-0.18165533,-0.60645795,-0.13225219,-1.28637985,0.89606211,-0.77009422,0.67623637,-1.29495489,1.36529567,-0.92095504,1.14822623,0.92841963,1.40357977,-0.06632802,0.68219188,-0.38786803,-0.94689529,-0.17077220,-1.00275295,1.44613387,-1.21126053,0.26763517,0.37939157,0.11423863,0.48655766,-1.15145767,0.16505557,-0.63836229,1.32052819,0.78621496,1.41754345,-1.38733179,-0.64460047,-0.91373224,-1.46653624,-0.77302281,0.53632795,-0.80673323,0.02701034,1.16345434,0.58127376,-0.31611279,0.00000000
-0.34996035,-0.40936405,-0.38259318,-0.13279256,-0.96887568,0.40200230,-0.40754154,1.05709605,0.76965798,0.33153949,-0.40739333,-0.87020450,0.82845559,-0.04077270,-0.82574989,-0.91447615,-1.00379729,0.83148359,-0.81303844,0.07992679,-0.14536092,0.23883270,1.13146470,1.10324217,-0.14677178,-1.45390125,-0.22066858,0.31858061,0.17329428,0.45400832,-1.03777280,0.43960530,-0.95204514,0.75157194,-0.48273716,0.62968630,-1.35640320,-0.27641992,0.61510357,-0.81938845,0.88586113,0.39233920,0.26268532,-0.43935344,-0.05264559,0.29204790,-0.08261366,0.59493997,-0.19890920,-0.89318045,-0.85819865,-1.48258869,1.00000000
0.42421637,-0.24527529,-0.59712685,0.74675292,0.88248813,-0.89259737,1.37713199,0.00720838,1.25093625,0.62029585,0.66730027,-1.24486914,-0.84002662,-1.47355550,0.64838292,-0.46668513,0.85995755,-0.48319134,0.95800126,-1.10790524,-0.97988053,-0.47737038,-0.27453783,-0.45389157,0.79094110,-1.20914582,-0.44634894,1.01172000,-1.29960877,1.32703052,1.45895053,-1.23429548,-0.62618243,-0.38279800,0.82917411,0.28778044,0.43309710,0.77252947,-1.14606300,0.99962837,0.61685941,0.23202518,1.16920600,0.60091906,-0.89490011,-0.21076386,-0.01787140,-1.33434712,1.36391254,-1.11426822,0.59238380,0.01869311,1.00000000
0.55325421,-0.15515418,-1.42310325,1.27424243,1.05551043,0.07277378,-0.81317299,-1.13513133,-0.40982256,-0.73371516,0.02007360,1.39922789,0.22486048,1.16979317,0.45263651,-0.07426042,1.06382269,-0.08589567,1.10588451,-0.62526969,-1.11356078,1.06594339,0.26224549,1.16727719,1.31348162,-1.33911483,0.00290791,-0.37510635,0.37757519,0.88077359,-0.65822935,0.17039515,0.62618574,-1.09670675,0.94220072,0.31832880,1.34861231,-0.48141324,-1.17556217,0.01950360,-1.24256768,1.40857957,-1.38394513,0.76051170,0.07530719,-0.39413804,-1.30247351,0.36650077,0.25566099,-0.65735018,1.23066510,-0.58766998,1.00000000
0.54695319,0.02308314,-0.15082377,0.13128737,-1.19930437,1.29648516,-0.37639154,-1.25766236,-0.33812648,0.30060764,0.04095802,0.58362592,-1.33354817,-0.64637817,0.95769173,-1.26031894,1.06645786,-1.22431172,1.00336264,-0.41763480,0.33662719,-1.04133865,-1.30149383,-0.85218539,-1.11643855,-0.56278231,0.04314974,0.26627839,0.86960432,0.46871968,0.32627498,-0.26465392,-0.07857470,-0.25643751,1.02649809,-0.80999864,-1.48283721,0.45395969,-0.89261345,1.17034541,1.07713899,-1.26981788,-1.18083478,-0.01448522,0.32766799,-0.67527499,0.65039315,0.28474806,-0.52552767,-1.42388554,0.75045084,-0.85573900,1.00000000
-0.21342570,0.15244820,1.00342123,-0.23912922,0.23123233,1.11884619,1.09086900,-0.38544127,-0.87333332,0.82543823,-0.20075939,-0.92387402,1.21327603,-0.90568742,-1.42257850,-1.43916008,0.36694607,0.48502518,-0.56687488,-0.53996703,-0.48151825,0.54047564,-1.32559863,1.28734906,-0.83243687,1.49901962,-0.98543192,0.81463937,-0.82976237,-1.25745960,1.12479997,1.07625378,-0.28928882,0.60718843,0.17119780,1.05886834,-0.55483209,0.07101720,-0.04388289,-0.43828252,1.17436519,-1.00236623,-1.05147408,0.23072861,0.47248269,-0.91614224,-0.32784767,1.33969153,-0.76014773,0.50508211,0.72044818,-0.15561390,1.00000000
0.51450608,-0.82837458,1.31257796,0.70997021,-0.12622626,0.20800561,0.57784033,0.27657054,1.13609275,-0.42933401,-0.60034278,-0.85848333,-1.38665110,-1.37095811,1.11016558,0.53517944,0.48159725,0.34392846,1.04765743,-0.05919922,1.11123249,-0.42166492,1.28012251,0.59597094,-0.72846859,0.19225477,0.09909168,-1.08630353,0.27372872,-0.55564313,-1.34295370,1.34596847,0.42447111,1.13075680,0.52816802,-0.42904892,0.03806422,0.52724028,1.38075698,-0.73899162,1.12493118,1.27223342,0.51124654,1.29379988,-0.30636424,1.35904853,0.60834863,-1.37398270,1.22061850,-0.04658157,-0.11901905,0.19939982,0.00000000
0.09220575,-0.43340072,-1.05184636,-0.09250185,0.99338165,-1.45355262,-0.68124852,-1.49263624,-0.25286607,0.68494653,0.89631549,1.33556928,0.32551384,-0.73611940,1.27244385,0.82594726,0.22328545,0.58692065,1.27294907,0.63718209,-0.39487648,0.63908461,-1.37916551,-0.34075331,-0.28103090,-0.99948530,-1.43074356,-1.09985629,0.46386449,0.90686645,1.46461048,-0.46090949,0.29813767,1.31143490,-0.99887466,0.65293676,0.76493620,-1.23307339,1.08374816,0.93931514,-1.39979098,-1.22674676,-1.35261932,-0.49576940,0.02786697,0.09704318,-0.69699972,1.23479066,-0.39521163,-1.36334953,-0.59931867,0.09332827,1.00000000
-0.87248461,0.32428551,-0.27533453,-0.67847244,-1.10603025,0.95749350,1.48843573,-0.51137360,-0.35513687,0.35411257,0.65532442,-0.32391140,1.21478855,0.18001197,-0.14882977,0.44001826,1.35841154,0.88365688,-1.37996061,-0.50307027,-0.08836595,-0.55644728,0.60056268,0.97880745,0.69403529,1.46799986,-0.68235706,1.12496849,0.79986800,-0.41346373,0.70237363,-1.18777213,0.86800045,0.09699181,-0.62312948,0.46733191,0.42486000,-0.87154133,-1.40880776,-0.19913224,0.20853561,1.12981584,1.28465039,0.08641565,0.76141045,-0.18209018,0.73824647,-0.88559543,-0.38680580,0.40268400,-1.44552610,0.66738393,0.00000000
0.44186563,-0.34957670,1.00660650,-0.30257502,-0.15617275,1.05384664,0.82696391,-0.63555153,-0.52807168,0.53663470,0.18959428,-1.01331129,-0.57021027,1.19994983,0.56452331,1.45792295,0.80103759,1.32592330,-0.85143428,0.81445462,-1.43934744,0.51228007,-0.09215317,-0.45971978,1.08721306,1.06280308,-1.43309489,0.32851537,-0.39650333,-0.25301700,0.99612222,-0.57048069,1.32914643,-0.96109852,0.48816727,0.51631520,-0.74341452,-0.52574817,1.00439548,0.78541576,-0.51271236,0.10186964,-1.31495911,-0.87376235,-0.04253832,-1.24207879,1.02999706,0.65401863,1.33090101,0.58040072,1.32120412,0.16353767,1.00000000
0.45507823,-0.86802545,0.30065583,1.43091316,0.42638744,-1.40764029,0.67140833,1.21640608,0.88674075,0.25149982,0.51391054,1.47057537,-1.22801373,0.50173449,-0.64980692,0.42027119,0.32287073,-1.03962950,-0.87976006,0.36488873,-1.11531016,-0.70445737,1.00573664,-0.51872548,-0.03581953,1.32342101,-0.81855273,-0.33112195,0.31937333,0.76601679,1.20496016,1.24641896,0.82992022,-0.81500749,-1.42557201,-0.34867821,-1.07535345,0.63116294,0.48339176,-1.36808508,1.00978134,-0.75377020,-0.20331877,0.50380121,-0.21174364,-0.17613659,-1.30311601,-0.29566935,0.79454368,1.24552901,-0.25950859,-0.22924252,0.00000000
-0.01782358,-0.93176529,0.60788132,1.32831600,-0.69881718,-0.17956738,0.88791973,0.32908071,-1.16824097,0.38319821,-0.93976115,0.03064780,0.08730980,1.12861009,-0.11251718,-0.66167273,-0.80710096,1.12275563,-0.98696744,-0.22239432,-0.93848066,0.81991212,-0.07688208,-0.44656893,-0.41670108,1.05664262,0.16132186,0.65360355,1.19111555,1.20522503,-0.51447284,1.35735379,-1.42537235,-0.36949332,1.18739657,-0.67608936,-0.68075565,-0.59213314,0.33694015,-0.18500167,0.68020451,1.18473193,0.52259812,-0.88659984,1.29804571,-0.70652138,-1.05031711,-1.23009816,0.19015122,-1.15871261,-1.08367235,-0.59990856,0.00000000
0.27446876,0.43112764,-0.65504097,0.31271853,0.95023584,0.78404897,-0.71254664,-0.76406851,1.39737459,-1.47529128,1.13916160,-0.90081444,1.34185297,-0.47307815,-0.17894468,0.62136184,0.26300715,-0.54618201,0.16149275,0.69212065,-1.37299516,-1.46640208,-0.12579918,-1.10449015,0.49303287,-0.85784263,-0.20144668,-0.90698719,0.14545076,-1.15183962,-1.43067944,-1.34660509,1.36277532,-1.07314134,0.62543476,-1.29622139,-1.17551894,0.02662875,-0.10538721,1.35474093,1.33450636,0.83882593,0.30630549,-0.13511905,-0.43146440,1.34126264,0.30872643,0.23721758,-0.80429663,-1.35990655,1.33556574,-0.55879422,1.00000000
-0.90324319,0.11957745,-0.17223293,-1.15608017,1.01077299,-1.41710450,1.00197229,-1.07914496,1.15969234,0.68931791,-1.00598921,0.19745398,-0.56203106,-0.96530070,1.07754660,-0.28943170,-0.30436886,-0.99033998,-0.35080297,1.11485054,-0.41061387,1.35481069,1.33892670,-1.06530402,-0.96806624,1.08802221,-0.32171724,-1.48687805,-0.67838454,0.29288698,0.89779790,-1.09983415,-1.16837591,1.26627796,0.75344510,0.26933880,0.80756037,-0.21343692,0.77536724,-0.38459103,-0.76771628,0.68704026,-0.24098312,1.44413131,-0.45154445,1.26518226,1.29888765,-0.77444116,0.89466354,-0.20077648,1.25257418,-0.14962718,0.00000000
-0.58948781,0.88789196,0.73291115,-0.09909777,-0.81659773,-0.90194961,-0.22370642,0.76648397,0.31521446,0.56588787,-0.65302095,-0.05569396,-1.36681421,0.95259725,1.46967649,-0.27936281,-1.46710904,-0.99062208,0.45758063,0.33623795,0.86359416,-0.73834797,0.79089575,0.56395206,-0.53155651,0.13646444,-1.05817857,-0.14230649,1.14359202,-0.23642586,1.01870012,0.27076010,-0.92436986,0.24331873,0.01794999,-0.30407599,-1.14110868,-0.24987401,-1.28171287,-1.20369285,-0.25225040,-0.58385555,1.27663298,-0.37288258,0.77357437,0.09074258,0.61225701,-0.71965205,1.32571492,0.09026549,0.99397221,-0.40486292,0.00000000
-0.57918182,-0.57882185,-1.19936595,0.52113494,-1.47672105,-0.07412107,-0.92159429,0.38212651,1.43825962,-0.10679128,0.95249477,0.02335256,-0.01247991,1.29127048,1.16989761,0.85740140,-0.61123274,0.13502525,-0.82830830,-0.16824991,-0.04736080,0.99492012,1.18808510,-0.25613981,-1.44688666,1.08532152,-0.97716396,0.36564589,-1.42508730,-0.30148057,1.45788091,-1.19791920,-0.22892054,-0.57855015,1.21526437,1.10802032,-0.78690372,-1.25643664,0.38141518,-0.49089386,0.51625317,-1.40364073,-1.09980229,0.55911670,-0.86288803,1.07276303,-1.32422734,-0.85355405,1.49568075,-0.20077169,0.60889699,-0.95201085,0.00000000
-0.81487690,0.08549589,0.32960620,0.67831821,-0.55657009,0.98669134,0.31025274,-0.33263097,0.17292718,0.23028254,-1.00339412,-0.29180289,-0.46970824,-0.29729183,0.78333177,-0.05238478,1.32094846,-0.61897076,-0.25288927,0.86087043,0.13807378,0.14108444,-1.33997951,-0.30420101,-0.68779880,1.49800537,-0.57493479,1.15348960,0.52870121,-0.47725077,0.13060314,1.02160764,1.15010489,-1.01881837,-0.48128058,-0.49433046,-1.37386561,0.29471328,1.06446016,-0.35527684,0.72010783,0.38310124,-0.37305379,-1.07682060,0.62797156,1.06369551,0.55756348,-1.44636455,-0.85130132,-1.29156005,0.21115830,0.76943304,0.00000000
-0.19312419,-0.89534323,-1.16826244,1.01501346,0.16652694,0.56990704,1.41420555,-1.24895704,1.20367207,-1.12169191,-0.32112358,1.05431609,1.21876271,0.01911502,0.28231391,0.62444200,0.99827601,-1.13546649,0.93020792,-0.05617155,-0.14812972,-0.22830074,0.02763476,1.33515166,0.14461132,1.35953261,-0.95912961,0.67240794,0.93671862,0.53738649,0.32076684,0.19443834,1.08279145,0.96493979,-1.13313384,1.04576297,-0.25779414,-0.73890951,1.10930570,-0.20392560,0.92509407,-0.70978916,-1.48821204,-0.01362242,-1.19931523,0.76312787,-0.67177459,-0.16906306,-1.23889930,-0.64002225,0.84447073,-1.04523626,0.00000000
-0.57490872,-0.21340399,0.44147868,1.25227756,0.53951028,0.93306507,-1.17308511,-0.74780452,1.18361656,0.64531684,0.41866148,0.49130021,-0.25739834,-1.36633011,0.85332463,0.53613971,-0.08158661,1.19927885,-0.49152101,-0.61703477,1.11838898,0.89096296,0.04493943,-1.10779578,-0.85478559,0.46868397,-0.34487629,1.00941957,1.34986503,0.91691078,-0.36736373,0.86605929,-0.44567498,-0.99869974,-1.39982039,-0.34284986,1.21067791,-0.78304024,-0.88046051,1.40946236,-1.42498766,0.85734645,-0.53589013,-1.38753613,1.25340762,-1.08107301,0.15533785,-0.67783738,-1.30442159,-1.35023254,-1.15332990,-1.28589896,1.00000000
-1.18165295,0.19380232,0.78167435,-0.04330139,-0.47132373,-0.24489327,1.28684021,1.23225544,0.64702944,1.15404713,-0.54105592,-0.35667202,0.34113655,0.37087784,-0.05490049,-0.29802645,1.45854093,0.96337088,-0.19505941,0.68187743,-0.69131492,-1.19949202,-0.44270692,-0.29108160,-1.45038863,0.94437600,-0.42241979,0.24125450,-1.27811044,-0.97500951,1.16908118,0.32606258,1.35085215,1.49625010,-0.38441965,-0.60359081,1.07506817,1.49583428,0.38892370,0.88542217,0.84523758,-0.43398088,0.22281114,0.99917082,0.56434163,-1.43650856,-0.48988299,-1.06657291,-0.80108336,1.21646843,-1.38932013,-0.84059786,0.00000000
0.25274546,0.23092894,-0.57129194,0.35065222,0.10230507,-0.84519155,-1.00727680,-0.78960590,0.00758888,-0.68646664,1.34280750,-0.10840434,-1.32361195,0.68779922,-0.51346414,0.46046680,-0.66121689,0.21223123,0.81645751,1.28402623,-0.71661857,-0.49542915,-0.10720074,1.28152451,1.20416057,-1.23036516,-1.10421052,-0.01347247,-1.18014218,-0.46325738,-1.05484387,0.40812107,1.34848630,1.49020131,-0.37427660,0.29703791,1.06880296,-1.14761378,0.56869323,-0.27346901,-0.88156152,-0.29173914,-1.27211914,0.58622145,-0.74177199,-0.56578306,-1.13675611,1.09397734,-0.01966716,0.21644063,0.20829805,-0.26852066,1.00000000
-0.76473292,0.98757612,-0.92241025,0.73539825,-1.11883120,-1.18837863,0.63043511,-0.87348894,-0.57968175,-0.07431760,-0.15194605,0.62573738,0.37029538,0.43318849,0.64216299,-0.62216182,-0.53300006,-0.18600676,-0.57761348,1.45481361,0.94215578,-1.00603594,-1.48321753,-1.37165020,-0.76780965,-1.15712614,0.10001434,1.07398567,0.71025066,-0.85317281,-0.30210223,0.02368263,0.93061755,1.01736481,1.22915494,0.02773575,0.58282424,-1.16459889,0.19586688,-0.75392457,-0.20484934,0.40215152,-0.72904219,-1.34344483,-1.46929843,-1.43352139,-1.47495079,-1.16893483,-0.78153386,-0.83633546,1.46038978,-0.58198168,0.00000000
0.87158328,0.57322550,-1.11773765,0.13668763,1.07387237,0.53418113,-0.61175373,0.18484848,0.64456792,0.68431348,0.49961537,1.11243127,1.11031638,0.23680968,-0.21043089,0.42471089,0.95463600,-1.48304369,1.47599103,-0.95131868,-0.08925304,1.11608920,-0.82487880,-0.06961433,-1.10225346,-0.31477102,-0.96859364,-0.40911675,-0.37960735,1.47951237,1.48443909,-1.15564116,0.67790634,-1.34476356,-1.40942395,-1.18399832,1.39645697,1.32259064,-0.91821654,-1.01498299,-0.77839474,0.04664098,0.20911390,-0.83521971,0.76986836,-0.57134049,1.26639398,0.47016812,-0.19094642,0.86973601,0.95374388,-0.62855518,0.00000000
0.30896000,0.96901512,-0.48085637,1.30786546,-1.00577688,-1.37354875,-0.13783403,0.90362970,0.81500432,1.25859189,0.09960199,-1.19980599,0.26606692,0.83518684,-1.22001564,-0.98202780,-1.46312802,0.28095774,1.16020318,0.51198995,1.44612026,-1.31089904,1.20900326,0.94220486,-0.55727544,1.42057966,-0.63618676,1.16791417,1.14224573,0.77297285,0.19041142,-1.13999175,0.09591520,-0.42961123,0.87665110,0.77438762,1.23183752,-1.45550951,0.92730965,1.31538616,0.86790135,-1.10941662,-1.25616269,-1.43746428,0.38623568,0.38901796,1.46074114,-0.30587048,-0.50428115,0.37327478,0.97682602,1.31032185,0.00000000
-0.18865573,-0.87684773,0.90937250,-0.21997806,0.40474271,1.06889798,-0.02817094,-0.84994007,-0.99082968,-1.49952677,0.65471398,-1.16670837,-0.76848270,-0.60637101,0.18113958,-0.30612817,0.52402198,-1.33308402,-1.12818242,-0.00236549,-0.48910564,-0.61255991,-1.29891576,1.18715752,0.57545576,-1.13514553,-1.30486213,1.42461760,0.54351765,-0.24763179,0.60519312,0.76899536,0.83988661,-0.06636808,-0.21035173,-1.46691575,1.27967135,0.30992364,-0.89053819,1.25881026,1.24479571,1.46755249,1.12216969,1.49335316,-0.76594144,1.02674876,0.96908493,-0.80717892,-1.20468735,1.43826154,-0.61192635,1.11267537,0.00000000
-0.72255515,-0.47912091,-1.48761854,-1.43692558,-0.10238607,-0.78385595,0.56952385,0.19669298,-1.26754261,-1.01211511,-0.33585219,-0.94318781,0.87666704,-0.25178929,-1.21970440,-0.04697129,-1.22748546,-1.11318808,-0.78117050,1.07858312,1.27383760,0.97877319,-0.49776835,-0.68266068,0.14746707,0.66555948,1.48011836,-1.10528786,-1.35212400,0.58306767,0.99667735,1.03904634,0.53539065,1.36204741,0.03301429,1.24144440,1.40343641,1.04147237,-0.57072431,-0.91135305,0.14436019,-0.14095575,1.13327503,-1.19990499,-0.72677982,0.75539683,-1.21504007,-0.53770676,-0.33853382,0.36778139,-1.02560206,1.08181347,0.00000000
